time,id
1720290505.194758000,4100
1720290505.194759000,4101
1720290505.209466000,4103
1720290505.209467000,4104
1720290505.224105000,4106
1720290505.224106000,4107
1720290505.239255000,4109
1720290505.239257000,4110
1720290505.254749000,4112
1720290505.254751000,4113
1720290505.279422000,4115
1720290505.279423000,4116
1720290505.294791000,4118
1720290505.294792000,4119
1720290505.310756000,4121
1720290505.310758000,4122
1720290505.310759000,4124
1720290505.310759000,4126
1720290505.310760000,4127
1720290505.310980000,4129
1720290505.310981000,4131
1720290505.311434000,4133
1720290505.311508000,4137
1720290505.311681000,4153
1720290505.311705000,4155
1720290505.311758000,4159
1720290505.312350000,4162
1720290505.312369000,4165
1720290505.312421000,4169
1720290505.312533000,4177
1720290505.326900000,4180
1720290505.326901000,4181
1720290505.341214000,4183
1720290505.341216000,4184
1720290505.356087000,4186
1720290505.356089000,4187
1720290505.371511000,4189
1720290505.371513000,4190
1720290505.396733000,4192
1720290505.396736000,4193
1720290505.411560000,4195
1720290505.411562000,4196
1720290505.426087000,4198
1720290505.426089000,4199
1720290505.440388000,4201
1720290505.440390000,4202
1720290505.455726000,4204
1720290505.455728000,4205
1720290505.481538000,4207
1720290505.481540000,4208
1720290505.495760000,4210
1720290505.495761000,4211
1720290505.511785000,4213
1720290505.511787000,4214
1720290505.511789000,4216
1720290505.511871000,4220
1720290505.511872000,4222
1720290505.511875000,4225
1720290505.511906000,4229
1720290505.511981000,4233
1720290505.512003000,4236
1720290505.513702000,4238
1720290505.514268000,4240
1720290505.514413000,4252
1720290505.514590000,4267
1720290505.527842000,4272
1720290505.527843000,4273
1720290505.542839000,4274
1720290505.542840000,4275
1720290505.557761000,4276
1720290505.557762000,4277
1720290505.572791000,4278
1720290505.572792000,4279
1720290505.598017000,4280
1720290505.598019000,4281
1720290505.612872000,4282
1720290505.612873000,4283
1720290505.628380000,4284
1720290505.628381000,4285
1720290505.643757000,4286
1720290505.644828000,4287
1720290505.658544000,4288
1720290505.658545000,4289
1720290505.673966000,4290
1720290505.673967000,4291
1720290505.689492000,4292
1720290505.689493000,4293
1720290505.716020000,4294
1720290505.716022000,4295
1720290505.716022000,4297
1720290505.716023000,4298
1720290505.716614000,4300
1720290505.716651000,4302
1720290505.716679000,4304
1720290505.716715000,4307
1720290505.716750000,4309
1720290505.716810000,4312
1720290505.716842000,4314
1720290505.716915000,4317
1720290505.716916000,4318
1720290505.718636000,4320
1720290505.718675000,4321
1720290505.718707000,4323
1720290505.718750000,4326
1720290505.718767000,4328
1720290505.719390000,4331
1720290505.719423000,4334
1720290505.719453000,4337
1720290505.719505000,4341
1720290505.719540000,4344
1720290505.720115000,4347
1720290505.720152000,4350
1720290505.732939000,4353
1720290505.732940000,4354
1720290505.747740000,4355
1720290505.747741000,4356
1720290505.762638000,4357
1720290505.762639000,4358
1720290505.777592000,4359
1720290505.777593000,4360
1720290505.791949000,4361
1720290505.791950000,4362
1720290505.807224000,4363
1720290505.807225000,4364
1720290505.831918000,4365
1720290505.831919000,4366
1720290505.846857000,4367
1720290505.846858000,4368
1720290505.861807000,4369
1720290505.861808000,4370
1720290505.876764000,4371
1720290505.876764000,4372
1720290505.891725000,4373
1720290505.891726000,4374
1720290505.907584000,4375
1720290505.907586000,4376
1720290505.907587000,4378
1720290505.907588000,4379
1720290505.908161000,4381
1720290505.908189000,4383
1720290505.908217000,4386
1720290505.908230000,4389
1720290505.908267000,4391
1720290505.908300000,4393
1720290505.908318000,4394
1720290505.908366000,4395
1720290505.908367000,4396
1720290505.908407000,4398
1720290505.908408000,4399
1720290505.911179000,4400
1720290505.911204000,4402
1720290505.911238000,4404
1720290505.911267000,4407
1720290505.911288000,4409
1720290505.911946000,4413
1720290505.911971000,4416
1720290505.912011000,4419
1720290505.912048000,4422
1720290505.912083000,4425
1720290505.912128000,4428
1720290505.912161000,4430
1720290505.926657000,4434
1720290505.926658000,4435
1720290505.941419000,4436
1720290505.941420000,4437
1720290505.956779000,4438
1720290505.956780000,4439
1720290505.982686000,4440
1720290505.982687000,4441
1720290506.005754000,4442
1720290506.005755000,4443
1720290506.028707000,4444
1720290506.051885000,4445
1720290506.052398000,4446
1720290506.074439000,4447
1720290506.088684000,4448
1720290506.103626000,4449
1720290506.118145000,4450
1720290506.134163000,4451
1720290506.134165000,4452
1720290506.134166000,4454
1720290506.134168000,4456
1720290506.134250000,4459
1720290506.134257000,4462
1720290506.134291000,4465
1720290506.134336000,4468
1720290506.134376000,4470
1720290506.134431000,4472
1720290506.134433000,4474
1720290506.134481000,4476
1720290506.134483000,4477
1720290506.134538000,4479
1720290506.134540000,4480
1720290506.134591000,4482
1720290506.134593000,4483
1720290506.137930000,4484
1720290506.137962000,4486
1720290506.137979000,4489
1720290506.138024000,4493
1720290506.138048000,4495
1720290506.138119000,4500
1720290506.138164000,4502
1720290506.138183000,4505
1720290506.138225000,4508
1720290506.158679000,4510
1720290506.159189000,4511
1720290506.182781000,4512
1720290506.206372000,4513
1720290506.225634000,4514
1720290506.240457000,4515
1720290506.254674000,4516
1720290506.270688000,4517
1720290506.284899000,4518
1720290506.299733000,4519
1720290506.314526000,4520
1720290506.329984000,4521
1720290506.346470000,4522
1720290506.346472000,4523
1720290506.346474000,4525
1720290506.346544000,4528
1720290506.346559000,4531
1720290506.346560000,4532
1720290506.346585000,4534
1720290506.346586000,4535
1720290506.346627000,4536
1720290506.346628000,4537
1720290506.346667000,4538
1720290506.346668000,4539
1720290506.347276000,4540
1720290506.347277000,4541
1720290506.347308000,4542
1720290506.347308000,4543
1720290506.347362000,4544
1720290506.347386000,4546
1720290506.350777000,4549
1720290506.350812000,4551
1720290506.350824000,4554
1720290506.350855000,4557
1720290506.350949000,4564
1720290506.351034000,4571
1720290506.351070000,4574
1720290506.361147000,4581
1720290506.375985000,4582
1720290506.390387000,4583
1720290506.404705000,4584
1720290506.419492000,4585
1720290506.433765000,4586
1720290506.433766000,4587
1720290506.448193000,4588
1720290506.448711000,4589
1720290506.463110000,4590
1720290506.463111000,4591
1720290506.478004000,4593
1720290506.478005000,4594
1720290506.492466000,4596
1720290506.492468000,4597
1720290506.506915000,4599
1720290506.506916000,4600
1720290506.523041000,4602
1720290506.523042000,4603
1720290506.523043000,4605
1720290506.523602000,4607
1720290506.523631000,4609
1720290506.523669000,4611
1720290506.523689000,4613
1720290506.523725000,4616
1720290506.523776000,4620
1720290506.523811000,4623
1720290506.523843000,4625
1720290506.523882000,4627
1720290506.523905000,4629
1720290506.523945000,4632
1720290506.523976000,4634
1720290506.524007000,4636
1720290506.527425000,4638
1720290506.527468000,4639
1720290506.527583000,4651
1720290506.538335000,4660
1720290506.538337000,4661
1720290506.553291000,4663
