time,id
1720215070.826013000,2929
1720215070.826014000,2930
1720215070.843006000,2931
1720215070.843007000,2932
1720215070.856893000,2933
1720215070.856894000,2934
1720215070.870620000,2935
1720215070.870621000,2936
1720215070.885367000,2937
1720215070.885368000,2938
1720215070.899050000,2939
1720215070.899571000,2940
1720215070.924468000,2941
1720215070.924469000,2942
1720215070.939837000,2943
1720215070.939839000,2944
1720215070.939840000,2946
1720215070.939841000,2948
1720215070.939920000,2950
1720215070.939920000,2951
1720215070.939921000,2952
1720215070.939950000,2953
1720215070.939951000,2954
1720215070.939951000,2955
1720215070.941103000,2956
1720215070.941125000,2959
1720215070.941744000,2962
1720215070.941746000,2964
1720215070.941760000,2966
1720215070.941794000,2968
1720215070.941795000,2969
1720215070.941836000,2971
1720215070.941837000,2972
1720215070.941886000,2975
1720215070.941896000,2977
1720215070.985613000,2979
1720215070.985630000,2983
1720215071.006684000,2985
1720215071.006685000,2986
1720215071.021059000,2987
1720215071.021060000,2988
1720215071.035266000,2989
1720215071.035267000,2990
1720215071.049470000,2991
1720215071.049471000,2992
1720215071.073884000,2993
1720215071.275795000,2994
1720215071.275839000,2997
1720215071.275841000,2999
1720215071.275842000,3002
1720215071.275871000,3004
1720215071.275872000,3006
1720215071.275948000,3008
1720215071.275949000,3010
1720215071.276018000,3011
1720215071.276019000,3013
1720215071.276028000,3015
1720215071.276682000,3017
1720215071.276722000,3019
1720215071.276740000,3021
1720215071.276767000,3023
1720215071.276801000,3025
1720215071.276845000,3027
1720215071.277963000,3028
1720215071.277964000,3030
1720215071.277997000,3032
1720215071.278031000,3034
1720215071.278058000,3037
1720215071.278104000,3041
1720215071.278145000,3045
1720215071.278164000,3049
1720215071.289754000,3051
1720215071.303593000,3052
1720215071.317855000,3053
1720215071.342438000,3054
1720215071.342440000,3055
1720215071.342441000,3056
1720215071.342442000,3058
1720215071.342518000,3060
1720215071.342519000,3062
1720215071.342520000,3064
1720215071.342544000,3067
1720215071.343156000,3071
1720215071.343174000,3073
1720215071.343175000,3074
1720215071.343202000,3075
1720215071.344890000,3077
1720215071.345477000,3079
1720215071.357090000,3089
1720215071.370780000,3090
1720215071.384958000,3091
1720215071.409124000,3092
1720215071.422857000,3093
1720215071.437618000,3094
