time,id
1720368556.925316000,2374
1720368556.925317000,2375
1720368556.940138000,2377
1720368556.940140000,2378
1720368556.954442000,2380
1720368556.954443000,2381
1720368556.969554000,2383
1720368556.969556000,2384
1720368556.984479000,2386
1720368556.984480000,2387
1720368557.009355000,2389
1720368557.009357000,2390
1720368557.023692000,2392
1720368557.023693000,2393
1720368557.039608000,2395
1720368557.039610000,2396
1720368557.039612000,2398
1720368557.040225000,2402
1720368557.040268000,2405
1720368557.040383000,2415
1720368557.041032000,2421
1720368557.041070000,2423
1720368557.041143000,2429
1720368557.041329000,2445
1720368557.041381000,2449
1720368557.057024000,2454
1720368557.057027000,2455
1720368557.072097000,2457
1720368557.072099000,2458
1720368557.088810000,2460
1720368557.088812000,2461
1720368557.104908000,2463
1720368557.104910000,2464
1720368557.121566000,2466
1720368557.121567000,2467
1720368557.137655000,2469
1720368557.137656000,2470
1720368557.152431000,2472
1720368557.152432000,2473
1720368557.177632000,2475
1720368557.177634000,2476
1720368557.192128000,2478
1720368557.192129000,2479
1720368557.206572000,2481
1720368557.206573000,2482
1720368557.222151000,2484
1720368557.222152000,2485
1720368557.238224000,2487
1720368557.238225000,2488
1720368557.238227000,2490
1720368557.238304000,2493
1720368557.238306000,2496
1720368557.238329000,2500
1720368557.238348000,2502
1720368557.238349000,2503
1720368557.238390000,2505
1720368557.238391000,2506
1720368557.238413000,2508
1720368557.238447000,2509
1720368557.238480000,2511
1720368557.238543000,2513
1720368557.238561000,2516
1720368557.238620000,2519
1720368557.239208000,2523
1720368557.239228000,2526
1720368557.239264000,2529
1720368557.240438000,2532
1720368557.240439000,2533
1720368557.240474000,2535
1720368557.240496000,2538
1720368557.240560000,2542
1720368557.240578000,2545
1720368557.254315000,2546
1720368557.254317000,2547
1720368557.278729000,2548
1720368557.278731000,2549
1720368557.293714000,2550
1720368557.293716000,2551
1720368557.307987000,2552
1720368557.307989000,2553
1720368557.322912000,2554
1720368557.322913000,2555
1720368557.337980000,2556
1720368557.337981000,2557
1720368557.352363000,2558
1720368557.352365000,2559
1720368557.377854000,2560
1720368557.377855000,2561
1720368557.392192000,2562
1720368557.392731000,2563
1720368557.407078000,2564
1720368557.407080000,2565
1720368557.422692000,2566
1720368557.422694000,2567
1720368557.438754000,2568
1720368557.438756000,2569
1720368557.438758000,2571
1720368557.438855000,2575
1720368557.438858000,2580
1720368557.438979000,2584
1720368557.439615000,2587
1720368557.439651000,2591
1720368557.439737000,2595
1720368557.439806000,2599
1720368557.439868000,2602
1720368557.439933000,2606
1720368557.439984000,2609
1720368557.440092000,2613
1720368557.440126000,2616
1720368557.440156000,2619
1720368557.440246000,2623
1720368557.440327000,2626
1720368557.454773000,2627
1720368557.454774000,2628
1720368557.469799000,2629
1720368557.470315000,2630
1720368557.495398000,2631
1720368557.495399000,2632
1720368557.510400000,2633
1720368557.510401000,2634
1720368557.525380000,2635
1720368557.525381000,2636
1720368557.540354000,2637
1720368557.540355000,2638
1720368557.554757000,2639
1720368557.554758000,2640
1720368557.569703000,2641
1720368557.569704000,2642
1720368557.594627000,2643
1720368557.594628000,2644
1720368557.618384000,2645
1720368557.618385000,2646
1720368557.634483000,2647
1720368557.634484000,2648
1720368557.651020000,2649
1720368557.651021000,2650
1720368557.651023000,2652
1720368557.651085000,2656
1720368557.651087000,2661
1720368557.651144000,2665
1720368557.651207000,2670
1720368557.651771000,2671
1720368557.651791000,2672
1720368557.651819000,2674
1720368557.651821000,2675
1720368557.651871000,2677
1720368557.651872000,2678
1720368557.651892000,2680
1720368557.651921000,2682
1720368557.651940000,2685
1720368557.651975000,2686
1720368557.651976000,2687
1720368557.652000000,2689
1720368557.652023000,2690
1720368557.652042000,2692
1720368557.652085000,2693
1720368557.652108000,2695
1720368557.652109000,2696
1720368557.652152000,2698
1720368557.652154000,2699
1720368557.652174000,2701
1720368557.652223000,2703
1720368557.652779000,2704
1720368557.652802000,2706
1720368557.652803000,2707
1720368557.667161000,2708
1720368557.667162000,2709
1720368557.682552000,2710
1720368557.682552000,2711
1720368557.698465000,2712
1720368557.698465000,2713
1720368557.712755000,2714
1720368557.712756000,2715
1720368557.728105000,2716
1720368557.728106000,2717
1720368557.743978000,2718
1720368557.766438000,2719
1720368557.766951000,2720
1720368557.789967000,2721
1720368557.804776000,2722
1720368557.819558000,2723
1720368557.833883000,2724
1720368557.852015000,2725
1720368557.852016000,2726
1720368557.852017000,2728
1720368557.852075000,2731
1720368557.852077000,2734
1720368557.852140000,2738
1720368557.852168000,2740
1720368557.852203000,2743
1720368557.852247000,2745
1720368557.852296000,2748
1720368557.852297000,2750
1720368557.852382000,2753
1720368557.852406000,2755
1720368557.852440000,2758
1720368557.852441000,2760
1720368557.852485000,2762
1720368557.853059000,2765
1720368557.853105000,2767
1720368557.853106000,2768
1720368557.853130000,2770
1720368557.853132000,2771
1720368557.853193000,2773
1720368557.853194000,2774
1720368557.853244000,2776
1720368557.853245000,2777
1720368557.853273000,2779
1720368557.853289000,2781
1720368557.867124000,2784
1720368557.867125000,2785
1720368557.881896000,2786
1720368557.896572000,2787
1720368557.919549000,2788
1720368557.935489000,2789
1720368557.950281000,2790
1720368557.966184000,2791
1720368557.981542000,2792
1720368557.996908000,2793
1720368558.011708000,2794
1720368558.027205000,2795
1720368558.044219000,2796
1720368558.044220000,2797
1720368558.044327000,2799
1720368558.044329000,2802
1720368558.044330000,2804
1720368558.044371000,2806
1720368558.044373000,2807
1720368558.044373000,2809
1720368558.044374000,2810
1720368558.044420000,2811
1720368558.044431000,2813
1720368558.044458000,2814
1720368558.044482000,2816
1720368558.044500000,2817
1720368558.044515000,2818
