time,id
1720288099.229600000,3738
1720288099.229602000,3739
1720288099.243414000,3740
1720288099.243415000,3741
1720288099.267133000,3742
1720288099.267134000,3743
1720288099.281980000,3744
1720288099.281981000,3745
1720288099.295755000,3746
1720288099.295756000,3747
1720288099.310241000,3748
1720288099.310242000,3749
1720288099.324515000,3750
1720288099.324516000,3751
1720288099.338731000,3752
1720288099.338732000,3753
1720288099.353518000,3754
1720288099.354604000,3755
1720288099.367772000,3756
1720288099.367773000,3757
1720288099.383398000,3758
1720288099.383400000,3759
1720288099.383401000,3760
1720288099.383948000,3762
1720288099.383981000,3764
1720288099.383983000,3765
1720288099.383999000,3767
1720288099.384015000,3769
1720288099.384059000,3771
1720288099.384103000,3773
1720288099.384132000,3775
1720288099.384167000,3777
1720288099.384756000,3779
1720288099.384786000,3782
1720288099.384788000,3783
1720288099.384855000,3787
1720288099.384876000,3789
1720288099.398727000,3794
1720288099.398727000,3795
1720288099.412440000,3796
1720288099.412441000,3797
1720288099.427229000,3798
1720288099.427230000,3799
1720288099.440982000,3800
1720288099.441516000,3801
1720288099.455345000,3802
1720288099.455346000,3803
1720288099.469722000,3804
1720288099.469723000,3805
1720288099.484064000,3806
1720288099.484065000,3807
1720288099.497984000,3808
1720288099.497985000,3809
1720288099.511776000,3810
1720288099.512289000,3811
1720288099.526169000,3812
1720288099.526169000,3813
1720288099.539973000,3814
1720288099.540463000,3815
1720288099.555935000,3816
1720288099.555937000,3817
1720288099.555941000,3819
1720288099.555941000,3820
1720288099.556045000,3821
1720288099.556046000,3822
1720288099.556047000,3823
1720288099.556048000,3824
1720288099.556048000,3825
1720288099.556049000,3826
1720288099.556121000,3827
1720288099.556122000,3828
1720288099.556123000,3829
1720288099.556713000,3830
1720288099.556714000,3831
1720288099.556716000,3832
1720288099.556756000,3834
1720288099.556757000,3835
1720288099.556800000,3836
1720288099.556801000,3837
1720288099.557436000,3838
1720288099.557485000,3845
1720288099.570307000,3852
1720288099.570838000,3853
1720288099.585264000,3854
1720288099.585265000,3855
1720288099.599088000,3856
1720288099.599611000,3857
1720288099.613533000,3858
1720288099.613533000,3859
1720288099.627359000,3860
1720288099.627359000,3861
1720288099.641272000,3862
1720288099.655699000,3863
1720288099.655699000,3864
1720288099.680629000,3865
1720288099.694966000,3866
1720288099.709372000,3867
1720288099.723648000,3868
1720288099.749068000,3869
1720288099.749070000,3870
1720288099.749071000,3872
1720288099.749167000,3874
1720288099.749169000,3876
1720288099.749170000,3879
1720288099.749754000,3881
1720288099.749778000,3884
1720288099.749798000,3886
1720288099.749873000,3889
1720288099.749895000,3891
1720288099.749992000,3893
1720288099.749994000,3895
1720288099.749995000,3898
1720288099.750043000,3901
1720288099.763897000,3904
1720288099.778784000,3905
1720288099.793119000,3906
1720288099.807519000,3907
1720288099.831672000,3908
1720288099.846535000,3909
1720288099.893875000,3910
1720288099.893888000,3911
1720288099.920462000,3913
1720288099.945713000,3914
1720288099.961148000,3915
1720288099.961150000,3916
1720288099.961152000,3918
1720288099.961259000,3922
1720288099.961260000,3925
1720288099.961262000,3928
1720288099.961305000,3931
1720288099.961354000,3934
1720288099.961387000,3936
1720288099.961442000,3938
1720288099.961464000,3940
1720288099.961484000,3942
1720288099.962090000,3944
1720288099.962128000,3946
1720288099.962148000,3948
1720288099.976624000,3951
1720288099.990310000,3952
1720288100.005102000,3953
1720288100.018850000,3954
1720288100.033234000,3955
1720288100.048048000,3956
1720288100.061732000,3957
1720288100.076001000,3958
1720288100.090240000,3959
1720288100.114398000,3960
1720288100.128627000,3961
1720288100.144009000,3962
1720288100.144010000,3963
1720288100.144011000,3965
1720288100.144012000,3967
1720288100.144098000,3968
1720288100.144099000,3970
1720288100.144100000,3972
1720288100.144131000,3975
1720288100.144175000,3979
1720288100.144219000,3982
1720288100.144268000,3985
1720288100.144307000,3987
1720288100.144328000,3990
1720288100.144368000,3991
1720288100.144379000,3993
1720288100.144950000,3994
1720288100.144974000,3996
1720288100.159304000,3997
1720288100.173466000,3998
1720288100.198352000,3999
1720288100.212659000,4000
1720288100.226821000,4001
1720288100.270989000,4002
1720288100.270990000,4003
1720288100.281961000,4004
1720288100.299473000,4005
1720288100.313670000,4006
1720288100.330091000,4007
1720288100.345439000,4008
1720288100.345443000,4009
1720288100.345444000,4011
1720288100.345446000,4013
1720288100.345564000,4015
1720288100.345565000,4016
1720288100.345566000,4018
1720288100.346066000,4019
1720288100.346105000,4021
1720288100.346107000,4022
1720288100.346108000,4024
1720288100.346166000,4025
1720288100.346183000,4027
1720288100.346198000,4029
1720288100.346230000,4031
1720288100.346263000,4032
