time,id
1720287375.954225000,4066
1720287375.954226000,4067
1720287375.969020000,4068
1720287375.969021000,4069
1720287375.982911000,4070
1720287375.982912000,4071
1720287376.007396000,4072
1720287376.007925000,4073
1720287376.022190000,4074
1720287376.022704000,4075
1720287376.036453000,4076
1720287376.036454000,4077
1720287376.062139000,4078
1720287376.062140000,4079
1720287376.077000000,4080
1720287376.077001000,4081
1720287376.092003000,4082
1720287376.092005000,4083
1720287376.092006000,4084
1720287376.092064000,4086
1720287376.092573000,4088
1720287376.092604000,4089
1720287376.092605000,4091
1720287376.092630000,4092
1720287376.094303000,4094
1720287376.094305000,4096
1720287376.094340000,4098
1720287376.094364000,4100
1720287376.094419000,4104
1720287376.094483000,4108
1720287376.095079000,4112
1720287376.095121000,4116
1720287376.107814000,4118
1720287376.107815000,4119
1720287376.121720000,4120
1720287376.121721000,4121
1720287376.146974000,4122
1720287376.146975000,4123
1720287376.161765000,4124
1720287376.161765000,4125
1720287376.176007000,4126
1720287376.176008000,4127
1720287376.189712000,4128
1720287376.189713000,4129
1720287376.212738000,4130
1720287376.212739000,4131
1720287376.226971000,4132
1720287376.226972000,4133
1720287376.241220000,4134
1720287376.241221000,4135
1720287376.255511000,4136
1720287376.255511000,4137
1720287376.269961000,4138
1720287376.269961000,4139
1720287376.284873000,4140
1720287376.284874000,4141
1720287376.284930000,4143
1720287376.284944000,4146
1720287376.284967000,4150
1720287376.285015000,4154
1720287376.285111000,4158
1720287376.285131000,4162
1720287376.285175000,4166
1720287376.285245000,4170
1720287376.285266000,4174
1720287376.309383000,4176
1720287376.309384000,4177
1720287376.323677000,4178
1720287376.323678000,4179
1720287376.337935000,4180
1720287376.337936000,4181
1720287376.352697000,4182
1720287376.352698000,4183
1720287376.376713000,4184
1720287376.376713000,4185
1720287376.390343000,4186
1720287376.404559000,4187
1720287376.404559000,4188
1720287376.419354000,4189
1720287376.444738000,4190
1720287376.460834000,4191
1720287376.475838000,4192
1720287376.491960000,4193
1720287376.491962000,4194
1720287376.491963000,4196
1720287376.492061000,4200
1720287376.492062000,4201
1720287376.492064000,4203
1720287376.492102000,4206
1720287376.492134000,4210
1720287376.492234000,4214
1720287376.492276000,4219
1720287376.492911000,4224
1720287376.508547000,4228
1720287376.524679000,4229
1720287376.540807000,4230
1720287376.556939000,4231
1720287376.572497000,4232
1720287376.588054000,4233
1720287376.630707000,4234
1720287376.630708000,4235
1720287376.640050000,4236
1720287376.654268000,4237
1720287376.667937000,4238
1720287376.693763000,4239
1720287376.693765000,4240
1720287376.693776000,4242
1720287376.693861000,4245
1720287376.693863000,4249
1720287376.693894000,4251
1720287376.693915000,4254
1720287376.693987000,4256
1720287376.693988000,4259
1720287376.694031000,4261
1720287376.694062000,4263
1720287376.694112000,4266
1720287376.694128000,4268
1720287376.694147000,4271
1720287376.697507000,4273
1720287376.710882000,4275
1720287376.726903000,4276
1720287376.742408000,4277
1720287376.758522000,4278
1720287376.774545000,4279
1720287376.790035000,4280
1720287376.806078000,4281
1720287376.821646000,4282
1720287376.836619000,4283
1720287376.852114000,4284
1720287376.876226000,4285
1720287376.892143000,4286
1720287376.892144000,4287
1720287376.892144000,4289
1720287376.892145000,4290
1720287376.892724000,4292
1720287376.892725000,4293
1720287376.892726000,4294
1720287376.892768000,4296
1720287376.892769000,4297
1720287376.892786000,4299
1720287376.892813000,4300
1720287376.892814000,4301
1720287376.892841000,4303
1720287376.892847000,4304
1720287376.892887000,4306
1720287376.892930000,4307
1720287376.892930000,4308
1720287376.892996000,4309
1720287376.892999000,4311
1720287376.893000000,4312
1720287376.895770000,4313
1720287376.895810000,4316
1720287376.895840000,4319
1720287376.907407000,4321
1720287376.921629000,4322
1720287376.935840000,4323
1720287376.959960000,4324
1720287376.974146000,4325
1720287377.015487000,4326
1720287377.015488000,4327
1720287377.026943000,4328
1720287377.041149000,4329
1720287377.055343000,4330
1720287377.069526000,4331
1720287377.094193000,4332
1720287377.094194000,4333
1720287377.094753000,4335
1720287377.094790000,4336
1720287377.094810000,4337
1720287377.094813000,4338
1720287377.094839000,4339
1720287377.094855000,4341
1720287377.094871000,4342
1720287377.094907000,4344
1720287377.094909000,4345
1720287377.094958000,4347
1720287377.094960000,4348
1720287377.094988000,4350
1720287377.095024000,4352
1720287377.095059000,4354
1720287377.095060000,4355
1720287377.095093000,4356
1720287377.095109000,4357
1720287377.095680000,4359
1720287377.095681000,4360
1720287377.095719000,4361
1720287377.098471000,4363
1720287377.098513000,4366
1720287377.109475000,4367
1720287377.123676000,4368
1720287377.137418000,4369
1720287377.151206000,4370
1720287377.191242000,4371
1720287377.191243000,4372
1720287377.203259000,4373
1720287377.227468000,4374
1720287377.227958000,4375
1720287377.241728000,4376
1720287377.242246000,4377
1720287377.256528000,4378
1720287377.256529000,4379
1720287377.270231000,4380
1720287377.270232000,4381
1720287377.296071000,4382
1720287377.296072000,4383
1720287377.296073000,4385
1720287377.296073000,4386
1720287377.296157000,4387
1720287377.296158000,4388
1720287377.296158000,4389
1720287377.296159000,4390
1720287377.296177000,4391
1720287377.296179000,4392
1720287377.296235000,4394
1720287377.296236000,4395
1720287377.296271000,4396
1720287377.296272000,4397
1720287377.296308000,4398
1720287377.296308000,4399
1720287377.296351000,4400
1720287377.296352000,4401
1720287377.296398000,4402
1720287377.296399000,4403
1720287377.296458000,4404
1720287377.296459000,4405
1720287377.297036000,4406
1720287377.297085000,4407
1720287377.297086000,4408
1720287377.297118000,4409
1720287377.300491000,4410
1720287377.300499000,4413
1720287377.301090000,4415
1720287377.311211000,4417
1720287377.311212000,4418
1720287377.325501000,4419
1720287377.326010000,4420
1720287377.340300000,4421
1720287377.340300000,4422
1720287377.354520000,4423
1720287377.354521000,4424
1720287377.369283000,4425
1720287377.369284000,4426
1720287377.393398000,4427
1720287377.393867000,4428
1720287377.408221000,4429
1720287377.408221000,4430
1720287377.424298000,4431
1720287377.424299000,4432
1720287377.439860000,4433
1720287377.439861000,4434
1720287377.455411000,4435
1720287377.455917000,4436
1720287377.470888000,4437
1720287377.470889000,4438
1720287377.497348000,4439
1720287377.497349000,4440
1720287377.497351000,4442
1720287377.497421000,4445
1720287377.497423000,4448
1720287377.497451000,4451
1720287377.497487000,4454
1720287377.497537000,4457
1720287377.498130000,4461
1720287377.498168000,4464
1720287377.498223000,4468
1720287377.498270000,4472
1720287377.512670000,4475
1720287377.512671000,4476
1720287377.512673000,4478
