time,id
1720287717.614868000,3431
1720287717.615013000,3432
1720287717.633616000,3433
1720287717.633689000,3434
1720287717.647867000,3435
1720287717.648101000,3436
1720287717.661976000,3437
1720287717.662198000,3438
1720287717.675998000,3439
1720287717.676221000,3440
1720287717.689969000,3441
1720287717.690197000,3442
1720287717.707929000,3443
1720287717.708162000,3444
1720287717.722814000,3445
1720287717.723051000,3446
1720287717.723869000,3447
1720287717.724693000,3449
1720287717.725522000,3451
1720287717.726353000,3453
1720287717.727220000,3459
1720287717.728085000,3465
1720287717.728388000,3469
1720287717.737029000,3481
1720287717.737110000,3482
1720287717.754371000,3483
1720287717.754444000,3484
1720287717.779040000,3485
1720287717.779120000,3486
1720287717.798814000,3487
1720287717.798908000,3488
1720287717.812760000,3489
1720287717.812869000,3490
1720287717.826769000,3491
1720287717.826867000,3492
1720287717.840606000,3493
1720287717.840716000,3494
1720287717.854757000,3495
1720287717.854853000,3496
1720287717.868618000,3497
1720287717.868724000,3498
1720287717.882488000,3499
1720287717.882585000,3500
1720287717.906613000,3501
1720287717.906720000,3502
1720287717.921286000,3503
1720287717.921332000,3504
1720287717.921396000,3506
1720287717.921548000,3510
1720287717.922305000,3528
1720287717.935395000,3539
1720287717.935489000,3540
1720287717.958050000,3541
1720287717.958138000,3542
1720287717.972755000,3543
1720287717.972845000,3544
1720287717.990639000,3545
1720287717.990733000,3546
1720287718.007016000,3547
1720287718.007110000,3548
1720287718.021289000,3549
1720287718.038618000,3550
1720287718.038710000,3551
1720287718.052987000,3552
1720287718.067195000,3553
1720287718.081461000,3554
1720287718.105819000,3555
1720287718.120880000,3556
1720287718.120931000,3557
1720287718.121009000,3559
1720287718.121090000,3560
1720287718.121123000,3561
1720287718.121200000,3563
1720287718.121461000,3569
1720287718.121999000,3577
1720287718.122058000,3578
1720287718.122109000,3579
1720287718.122171000,3581
1720287718.122527000,3583
1720287718.122560000,3584
1720287718.122637000,3586
1720287718.135247000,3591
1720287718.149362000,3592
1720287718.176073000,3593
1720287718.189943000,3594
1720287718.203861000,3595
1720287718.217935000,3596
1720287718.259744000,3597
1720287718.259842000,3598
1720287718.270306000,3599
1720287718.284436000,3600
1720287718.298487000,3601
1720287718.323392000,3602
1720287718.323427000,3603
1720287718.323484000,3605
1720287718.323786000,3612
1720287718.324741000,3635
1720287718.337522000,3638
1720287718.351630000,3639
1720287718.365670000,3640
1720287718.389892000,3641
1720287718.404066000,3642
1720287718.418067000,3643
1720287718.432024000,3644
1720287718.456301000,3645
1720287718.470658000,3646
1720287718.484875000,3647
1720287718.498783000,3648
1720287718.523766000,3649
1720287718.523817000,3650
1720287718.523875000,3652
1720287718.524032000,3656
1720287718.524949000,3678
1720287718.538027000,3684
1720287718.552060000,3685
1720287718.566294000,3686
1720287718.580485000,3687
1720287718.604467000,3688
1720287718.647761000,3689
1720287718.647865000,3690
1720287718.656318000,3691
1720287718.670457000,3692
1720287718.684384000,3693
1720287718.698316000,3694
1720287718.723225000,3695
1720287718.723258000,3696
1720287718.723331000,3698
1720287718.723747000,3708
1720287718.737308000,3730
1720287718.751338000,3731
1720287718.765213000,3732
1720287718.789365000,3733
1720287718.831761000,3734
1720287718.831790000,3735
1720287718.831827000,3736
1720287718.854717000,3737
1720287718.854797000,3738
1720287718.868594000,3739
1720287718.868659000,3740
1720287718.882492000,3741
1720287718.882554000,3742
1720287718.906575000,3743
1720287718.906678000,3744
1720287718.921809000,3745
1720287718.921846000,3746
1720287718.921911000,3748
1720287718.922290000,3757
1720287718.936170000,3780
1720287718.936258000,3781
1720287718.950251000,3782
1720287718.950341000,3783
1720287718.964553000,3784
1720287718.964626000,3785
1720287718.988784000,3786
1720287718.988884000,3787
1720287719.002859000,3788
1720287719.002925000,3789
1720287719.017235000,3790
1720287719.017337000,3791
1720287719.031574000,3792
1720287719.031657000,3793
1720287719.056009000,3794
1720287719.056102000,3795
1720287719.070686000,3796
1720287719.070760000,3797
1720287719.085187000,3798
1720287719.085267000,3799
1720287719.099933000,3800
1720287719.100012000,3801
1720287719.115265000,3802
1720287719.115298000,3803
1720287719.115366000,3805
1720287719.115791000,3815
1720287719.147069000,3838
1720287719.147103000,3839
1720287719.147188000,3841
1720287719.167208000,3846
1720287719.167241000,3847
1720287719.167325000,3849
1720287719.183221000,3856
1720287719.183253000,3857
1720287719.183324000,3859
1720287719.198504000,3868
1720287719.198537000,3869
1720287719.198607000,3871
1720287719.213615000,3881
1720287719.213660000,3882
1720287719.213715000,3884
1720287719.213885000,3888
1720287719.228694000,3894
1720287719.228735000,3895
1720287719.228795000,3897
1720287719.229013000,3902
1720287719.244371000,3907
1720287719.244427000,3908
1720287719.244476000,3910
1720287719.244655000,3914
1720287719.259368000,3920
1720287719.259414000,3921
1720287719.259471000,3923
1720287719.259803000,3931
1720287719.274392000,3933
1720287719.274426000,3934
1720287719.274498000,3936
1720287719.289438000,3946
1720287719.289474000,3947
1720287719.289540000,3949
1720287719.289961000,3959
1720287719.304000000,3960
1720287719.304033000,3961
1720287719.304111000,3963
1720287719.318671000,3966
1720287719.318712000,3967
1720287719.318771000,3969
1720287719.319108000,3977
1720287719.345247000,3997
1720287719.345279000,3998
1720287719.345356000,4000
1720287719.371844000,4008
1720287719.371880000,4009
1720287719.371951000,4011
1720287719.372245000,4018
1720287719.399583000,4020
1720287719.399630000,4021
1720287719.399688000,4023
1720287719.399864000,4027
1720287719.425006000,4032
1720287719.425041000,4033
1720287719.425111000,4035
1720287719.440866000,4044
1720287719.440903000,4045
1720287719.440967000,4047
1720287719.441348000,4056
1720287719.468040000,4057
1720287719.468084000,4058
1720287719.468143000,4060
1720287719.468321000,4064
1720287719.489661000,4069
1720287719.489696000,4070
1720287719.489771000,4072
1720287719.509579000,4081
1720287719.509611000,4082
1720287719.509694000,4084
1720287719.532751000,4094
1720287719.532787000,4095
1720287719.532856000,4097
1720287719.556520000,4107
1720287719.556557000,4108
1720287719.556622000,4110
1720287719.557003000,4119
1720287719.576101000,4120
1720287719.576134000,4121
1720287719.576205000,4123
1720287719.593418000,4132
1720287719.593471000,4133
1720287719.593513000,4135
1720287719.593640000,4138
1720287719.594343000,4155
1720287719.608480000,4156
1720287719.608521000,4157
1720287719.608584000,4159
1720287719.623721000,4163
1720287719.623785000,4164
1720287719.623833000,4166
1720287719.623964000,4169
1720287719.639926000,4174
1720287719.639974000,4175
1720287719.640021000,4177
1720287719.640198000,4181
1720287719.655405000,4185
1720287719.655454000,4186
1720287719.655503000,4188
1720287719.655651000,4191
1720287719.675213000,4198
1720287719.675255000,4199
1720287719.675311000,4201
1720287719.675562000,4207
1720287719.691165000,4210
1720287719.691201000,4211
1720287719.691267000,4213
1720287719.707226000,4222
1720287719.707268000,4223
1720287719.707328000,4225
1720287719.707543000,4230
1720287719.728570000,4234
1720287719.728605000,4235
1720287719.728672000,4237
1720287719.746326000,4246
1720287719.746361000,4247
1720287719.746428000,4249
1720287719.746729000,4256
1720287719.764915000,4261
1720287719.764961000,4262
1720287719.765015000,4264
1720287719.765232000,4269
1720287719.782589000,4271
1720287719.782631000,4272
1720287719.782686000,4274
1720287719.782904000,4279
1720287719.797655000,4284
1720287719.797698000,4285
1720287719.797758000,4287
1720287719.797931000,4291
1720287719.812492000,4296
1720287719.812524000,4297
1720287719.812607000,4299
1720287719.827796000,4307
1720287719.827837000,4308
1720287719.827899000,4310
1720287719.845351000,4316
1720287719.845396000,4317
1720287719.845465000,4319
1720287719.845541000,4321
1720287719.863866000,4323
1720287719.863902000,4324
1720287719.863982000,4326
1720287719.879989000,4330
1720287719.895731000,4331
1720287719.910949000,4332
1720287719.927706000,4333
1720287719.943475000,4334
1720287719.960056000,4335
1720287719.974586000,4336
1720287719.990801000,4337
1720287720.007928000,4338
1720287720.025357000,4339
1720287720.039524000,4340
1720287720.054920000,4341
1720287720.055307000,4342
1720287720.055340000,4343
1720287720.055431000,4345
