time,id
1720211399.138633000,781
1720211399.138738000,782
1720211399.154282000,783
1720211399.154389000,784
1720211399.169833000,785
1720211399.169926000,786
1720211399.190284000,787
1720211399.190383000,788
1720211399.206432000,789
1720211399.206511000,790
1720211399.220905000,791
1720211399.220992000,792
1720211399.235669000,793
1720211399.235721000,794
1720211399.235917000,796
1720211399.236824000,805
1720211399.237730000,815
1720211399.237760000,817
1720211399.249498000,829
1720211399.249567000,830
1720211399.264346000,831
1720211399.264418000,832
1720211399.279068000,833
1720211399.279153000,834
1720211399.293518000,835
1720211399.293642000,836
1720211399.309416000,837
1720211399.309501000,838
1720211399.324272000,839
1720211399.324370000,840
1720211399.338316000,841
1720211399.338409000,842
1720211399.353618000,843
1720211399.353703000,844
1720211399.370193000,845
1720211399.370280000,846
1720211399.390213000,847
1720211399.390299000,848
1720211399.404481000,849
1720211399.404561000,850
1720211399.420974000,851
1720211399.421010000,852
1720211399.421038000,854
1720211399.421068000,858
1720211399.421085000,861
1720211399.421105000,862
1720211399.421134000,865
1720211399.421162000,868
1720211399.421191000,872
1720211399.421211000,874
1720211399.421229000,875
1720211399.421248000,876
1720211399.421273000,878
1720211399.421293000,880
1720211399.421311000,881
1720211399.421333000,882
1720211399.421359000,884
1720211399.435537000,887
1720211399.435622000,888
1720211399.452627000,889
1720211399.452714000,890
1720211399.475025000,891
1720211399.475124000,892
1720211399.492448000,893
1720211399.492510000,894
1720211399.507595000,895
1720211399.507670000,896
1720211399.521734000,897
1720211399.536338000,898
1720211399.536424000,899
1720211399.557564000,900
1720211399.578646000,901
1720211399.596691000,902
1720211399.612137000,903
1720211399.632901000,904
1720211399.632944000,905
1720211399.632986000,907
1720211399.633014000,909
1720211399.633040000,910
1720211399.633065000,911
1720211399.633090000,912
1720211399.633117000,914
1720211399.633142000,915
1720211399.633170000,917
1720211399.633199000,918
1720211399.633225000,919
1720211399.633245000,920
1720211399.633263000,921
1720211399.633281000,922
1720211399.633299000,923
1720211399.633317000,924
1720211399.633340000,925
1720211399.633359000,926
1720211399.633376000,927
1720211399.633394000,928
1720211399.633412000,929
1720211399.633439000,930
1720211399.633462000,931
1720211399.633484000,932
1720211399.633509000,933
1720211399.633527000,934
1720211399.633545000,935
1720211399.633562000,936
1720211399.633579000,937
1720211399.633597000,938
1720211399.647280000,939
1720211399.664834000,940
1720211399.683490000,941
1720211399.697745000,942
1720211399.716223000,943
1720211399.731697000,944
1720211399.775461000,945
1720211399.775513000,946
1720211399.776429000,947
1720211399.791897000,948
1720211399.806096000,949
1720211399.821176000,950
1720211399.821211000,951
1720211399.821252000,953
1720211399.821434000,956
1720211399.821464000,957
1720211399.821491000,958
1720211399.821517000,960
1720211399.821542000,961
1720211399.821562000,962
1720211399.821590000,964
1720211399.821625000,965
1720211399.821650000,966
1720211399.821674000,967
1720211399.821696000,968
1720211399.821720000,970
1720211399.821745000,971
1720211399.821770000,972
1720211399.821797000,973
1720211399.821822000,974
1720211399.821846000,975
1720211399.821870000,976
1720211399.821899000,977
1720211399.821925000,979
1720211399.821950000,980
1720211399.821973000,981
1720211399.821996000,982
1720211399.822026000,984
1720211399.837671000,986
1720211399.853125000,987
1720211399.867113000,988
1720211399.894674000,989
1720211399.910451000,990
1720211399.924500000,991
1720211399.939476000,992
1720211399.953589000,993
1720211399.967810000,994
1720211399.992306000,995
1720211400.011823000,996
1720211400.026663000,997
1720211400.026698000,998
1720211400.026722000,1000
1720211400.026758000,1004
1720211400.026781000,1010
1720211400.026810000,1013
1720211400.026830000,1018
1720211400.026862000,1020
1720211400.026898000,1023
1720211400.026946000,1028
1720211400.040818000,1032
1720211400.055005000,1033
1720211400.069217000,1034
1720211400.083619000,1035
1720211400.112339000,1036
1720211400.155484000,1037
1720211400.155571000,1038
1720211400.164142000,1039
1720211400.178189000,1040
1720211400.192433000,1041
1720211400.206691000,1042
1720211400.222003000,1043
1720211400.222037000,1044
1720211400.222065000,1046
1720211400.222101000,1050
1720211400.222132000,1055
1720211400.222157000,1057
1720211400.222186000,1060
1720211400.222213000,1064
1720211400.222238000,1066
1720211400.222268000,1069
1720211400.222295000,1072
1720211400.222313000,1074
1720211400.222342000,1077
1720211400.236235000,1078
1720211400.250150000,1079
1720211400.274245000,1080
1720211400.288302000,1081
1720211400.331457000,1082
1720211400.331485000,1083
1720211400.340231000,1084
1720211400.354430000,1085
1720211400.354504000,1086
1720211400.368668000,1087
1720211400.368735000,1088
1720211400.382578000,1089
1720211400.382633000,1090
1720211400.406784000,1091
1720211400.406873000,1092
1720211400.421846000,1093
1720211400.421878000,1094
1720211400.421912000,1096
1720211400.421941000,1099
1720211400.421967000,1103
1720211400.421986000,1105
1720211400.422009000,1108
1720211400.422028000,1110
1720211400.422050000,1113
1720211400.422074000,1115
1720211400.422098000,1118
1720211400.422117000,1120
1720211400.422145000,1123
1720211400.422175000,1127
1720211400.437596000,1128
1720211400.437704000,1129
1720211400.456633000,1130
1720211400.456736000,1131
1720211400.475537000,1132
1720211400.475651000,1133
1720211400.494361000,1134
1720211400.494447000,1135
1720211400.514170000,1136
1720211400.514247000,1137
1720211400.533429000,1138
1720211400.533516000,1139
1720211400.550637000,1140
1720211400.550714000,1141
1720211400.569835000,1142
1720211400.569920000,1143
1720211400.590217000,1144
1720211400.590302000,1145
1720211400.609403000,1146
1720211400.609477000,1147
1720211400.629806000,1148
1720211400.629893000,1149
1720211400.645087000,1150
1720211400.647121000,1151
1720211400.647150000,1152
1720211400.647185000,1154
1720211400.647205000,1155
1720211400.647230000,1157
1720211400.647268000,1160
1720211400.647287000,1161
1720211400.647311000,1163
1720211400.647338000,1166
1720211400.647370000,1170
1720211400.647402000,1173
1720211400.647416000,1174
1720211400.647438000,1175
1720211400.647459000,1176
1720211400.647482000,1178
1720211400.647511000,1181
1720211400.647548000,1185
1720211400.667791000,1186
1720211400.667824000,1187
1720211400.667851000,1189
1720211400.667888000,1193
1720211400.682964000,1194
1720211400.683007000,1195
1720211400.683046000,1197
1720211400.683082000,1200
1720211400.698485000,1204
1720211400.698528000,1205
1720211400.698569000,1207
1720211400.698618000,1210
1720211400.698687000,1214
1720211400.714002000,1216
1720211400.714040000,1217
1720211400.714069000,1219
1720211400.714108000,1223
1720211400.714130000,1226
1720211400.714146000,1227
1720211400.729676000,1229
1720211400.729719000,1230
1720211400.729756000,1232
1720211400.729805000,1236
1720211400.729850000,1241
1720211400.745961000,1242
1720211400.746005000,1243
1720211400.746035000,1245
1720211400.746071000,1248
1720211400.746101000,1251
1720211400.746124000,1253
1720211400.746160000,1254
1720211400.761590000,1255
1720211400.761640000,1256
1720211400.761668000,1258
1720211400.761712000,1262
1720211400.777814000,1268
1720211400.777858000,1269
1720211400.777896000,1271
1720211400.777931000,1275
1720211400.777975000,1279
1720211400.793735000,1281
1720211400.793781000,1282
1720211400.793825000,1284
1720211400.793876000,1288
1720211400.793921000,1291
1720211400.809302000,1294
1720211400.809348000,1295
1720211400.809375000,1297
1720211400.809404000,1299
1720211400.809435000,1300
1720211400.809467000,1302
1720211400.809496000,1303
1720211400.809539000,1305
1720211400.809570000,1306
1720211400.809601000,1307
1720211400.823752000,1308
1720211400.823795000,1309
1720211400.823854000,1311
1720211400.838992000,1314
1720211400.839028000,1315
1720211400.839056000,1317
1720211400.839089000,1321
1720211400.839114000,1325
1720211400.839136000,1326
1720211400.839157000,1328
1720211400.839180000,1330
1720211400.839201000,1332
1720211400.839230000,1335
1720211400.839266000,1337
1720211400.839287000,1338
1720211400.839308000,1340
1720211400.839404000,1341
1720211400.839426000,1342
1720211400.839444000,1343
1720211400.839462000,1344
1720211400.855216000,1345
1720211400.855287000,1346
1720211400.855314000,1347
1720211400.855340000,1349
1720211400.855365000,1350
1720211400.855385000,1351
1720211400.855411000,1353
1720211400.855435000,1354
1720211400.855460000,1355
1720211400.876327000,1356
1720211400.876368000,1357
1720211400.876403000,1359
1720211400.876451000,1363
1720211400.876507000,1367
1720211400.892855000,1368
1720211400.892896000,1369
